
1701941926287 :: history :: {'symbol': 'NSE:WIPRO-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941926525 :: {'s': 'error', 'code': -300, 'message': ''}

1701941927059 :: history :: {'symbol': 'NSE:NTPC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941927296 :: {'s': 'error', 'code': -300, 'message': ''}

1701941927824 :: history :: {'symbol': 'NSE:OBEROIRLTY-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941928037 :: {'s': 'error', 'code': -300, 'message': ''}

1701941928567 :: history :: {'symbol': 'NSE:ONGC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941928782 :: {'s': 'error', 'code': -300, 'message': ''}

1701941929321 :: history :: {'symbol': 'NSE:CHAMBLFERT-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941929530 :: {'s': 'error', 'code': -300, 'message': ''}

1701941930063 :: history :: {'symbol': 'NSE:PETRONET-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941930269 :: {'s': 'error', 'code': -300, 'message': ''}

1701941930788 :: history :: {'symbol': 'NSE:PIDILITIND-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941930995 :: {'s': 'error', 'code': -300, 'message': ''}

1701941931540 :: history :: {'symbol': 'NSE:PNB-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941931748 :: {'s': 'error', 'code': -300, 'message': ''}

1701941932272 :: history :: {'symbol': 'NSE:GRANULES-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941932487 :: {'s': 'error', 'code': -300, 'message': ''}

1701941933015 :: history :: {'symbol': 'NSE:POWERGRID-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941933225 :: {'s': 'error', 'code': -300, 'message': ''}

1701941933763 :: history :: {'symbol': 'NSE:RBLBANK-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941933970 :: {'s': 'error', 'code': -300, 'message': ''}

1701941934485 :: history :: {'symbol': 'NSE:HDFCAMC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941934695 :: {'s': 'error', 'code': -300, 'message': ''}

1701941935262 :: history :: {'symbol': 'NSE:RECLTD-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941935509 :: {'s': 'error', 'code': -300, 'message': ''}

1701941936077 :: history :: {'symbol': 'NSE:RELIANCE-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941936291 :: {'s': 'error', 'code': -300, 'message': ''}

1701941936826 :: history :: {'symbol': 'NSE:SAIL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941937058 :: {'s': 'error', 'code': -300, 'message': ''}

1701941937583 :: history :: {'symbol': 'NSE:SBIN-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941937791 :: {'s': 'error', 'code': -300, 'message': ''}

1701941938321 :: history :: {'symbol': 'NSE:SHREECEM-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941938531 :: {'s': 'error', 'code': -300, 'message': ''}

1701941939062 :: history :: {'symbol': 'NSE:SHRIRAMFIN-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941939277 :: {'s': 'error', 'code': -300, 'message': ''}

1701941939814 :: history :: {'symbol': 'NSE:SRF-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941940155 :: {'s': 'error', 'code': -300, 'message': ''}

1701941940672 :: history :: {'symbol': 'NSE:SUNPHARMA-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941940887 :: {'s': 'error', 'code': -300, 'message': ''}

1701941941420 :: history :: {'symbol': 'NSE:COALINDIA-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941941640 :: {'s': 'error', 'code': -300, 'message': ''}

1701941942164 :: history :: {'symbol': 'NSE:SYNGENE-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941942404 :: {'s': 'error', 'code': -300, 'message': ''}

1701941942925 :: history :: {'symbol': 'NSE:HINDUNILVR-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941943155 :: {'s': 'error', 'code': -300, 'message': ''}

1701941943674 :: history :: {'symbol': 'NSE:TATACHEM-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941943873 :: {'s': 'error', 'code': -300, 'message': ''}

1701941944408 :: history :: {'symbol': 'NSE:TATACOMM-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941944610 :: {'s': 'error', 'code': -300, 'message': ''}

1701941945126 :: history :: {'symbol': 'NSE:TATACONSUM-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941945333 :: {'s': 'error', 'code': -300, 'message': ''}

1701941945859 :: history :: {'symbol': 'NSE:ICICIBANK-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941946092 :: {'s': 'error', 'code': -300, 'message': ''}

1701941946613 :: history :: {'symbol': 'NSE:TATAMOTORS-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941946833 :: {'s': 'error', 'code': -300, 'message': ''}

1701941947368 :: history :: {'symbol': 'NSE:TATAPOWER-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941947605 :: {'s': 'error', 'code': -300, 'message': ''}

1701941948123 :: history :: {'symbol': 'NSE:INDUSINDBK-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941948331 :: {'s': 'error', 'code': -300, 'message': ''}

1701941948864 :: history :: {'symbol': 'NSE:TITAN-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941949061 :: {'s': 'error', 'code': -300, 'message': ''}

1701941949584 :: history :: {'symbol': 'NSE:TORNTPHARM-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941949778 :: {'s': 'error', 'code': -300, 'message': ''}

1701941950316 :: history :: {'symbol': 'NSE:UBL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941950517 :: {'s': 'error', 'code': -300, 'message': ''}

1701941951028 :: history :: {'symbol': 'NSE:ULTRACEMCO-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941951233 :: {'s': 'error', 'code': -300, 'message': ''}

1701941951773 :: history :: {'symbol': 'NSE:UPL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941951996 :: {'s': 'error', 'code': -300, 'message': ''}

1701941952521 :: history :: {'symbol': 'NSE:VOLTAS-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941952721 :: {'s': 'error', 'code': -300, 'message': ''}

1701941953235 :: history :: {'symbol': 'NSE:JUBLFOOD-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941953434 :: {'s': 'error', 'code': -300, 'message': ''}

1701941953963 :: history :: {'symbol': 'NSE:ZEEL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941954168 :: {'s': 'error', 'code': -300, 'message': ''}

1701941954684 :: history :: {'symbol': 'NSE:ZYDUSLIFE-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941954874 :: {'s': 'error', 'code': -300, 'message': ''}

1701941955408 :: history :: {'symbol': 'NSE:MANAPPURAM-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941955613 :: {'s': 'error', 'code': -300, 'message': ''}

1701941956124 :: history :: {'symbol': 'NSE:ACC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941956322 :: {'s': 'error', 'code': -300, 'message': ''}

1701941956837 :: history :: {'symbol': 'NSE:VEDL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941957025 :: {'s': 'error', 'code': -300, 'message': ''}

1701941957554 :: history :: {'symbol': 'NSE:JINDALSTEL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941957762 :: {'s': 'error', 'code': -300, 'message': ''}

1701941958284 :: history :: {'symbol': 'NSE:JSWSTEEL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941958529 :: {'s': 'error', 'code': -300, 'message': ''}

1701941959059 :: history :: {'symbol': 'NSE:CONCOR-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941959262 :: {'s': 'error', 'code': -300, 'message': ''}

1701941959775 :: history :: {'symbol': 'NSE:NMDC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941959987 :: {'s': 'error', 'code': -300, 'message': ''}

1701941960527 :: history :: {'symbol': 'NSE:POLYCAB-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941960721 :: {'s': 'error', 'code': -300, 'message': ''}

1701941961234 :: history :: {'symbol': 'NSE:SIEMENS-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941961464 :: {'s': 'error', 'code': -300, 'message': ''}

1701941961978 :: history :: {'symbol': 'NSE:CANBK-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941962183 :: {'s': 'error', 'code': -300, 'message': ''}

1701941962713 :: history :: {'symbol': 'NSE:MCX-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941962916 :: {'s': 'error', 'code': -300, 'message': ''}

1701941963428 :: history :: {'symbol': 'NSE:MGL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941963623 :: {'s': 'error', 'code': -300, 'message': ''}

1701941964143 :: history :: {'symbol': 'NSE:MOTHERSON-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941964351 :: {'s': 'error', 'code': -300, 'message': ''}

1701941964864 :: history :: {'symbol': 'NSE:ITC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941965055 :: {'s': 'error', 'code': -300, 'message': ''}

1701941965566 :: history :: {'symbol': 'NSE:PVRINOX-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941965762 :: {'s': 'error', 'code': -300, 'message': ''}

1701941966272 :: history :: {'symbol': 'NSE:SUNTV-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941966478 :: {'s': 'error', 'code': -300, 'message': ''}

1701941967012 :: history :: {'symbol': 'NSE:PEL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941967216 :: {'s': 'error', 'code': -300, 'message': ''}

1701941967724 :: history :: {'symbol': 'NSE:PFC-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941967923 :: {'s': 'error', 'code': -300, 'message': ''}

1701941968434 :: history :: {'symbol': 'NSE:TATASTEEL-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941968625 :: {'s': 'error', 'code': -300, 'message': ''}

1701941969137 :: history :: {'symbol': 'NSE:GODREJPROP-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941969334 :: {'s': 'error', 'code': -300, 'message': ''}

1701941969867 :: history :: {'symbol': 'NSE:MPHASIS-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941970075 :: {'s': 'error', 'code': -300, 'message': ''}

1701941970609 :: history :: {'symbol': 'NSE:LT-EQ', 'resolution': '60', 'date_format': '1', 'range_from': '2023-11-17', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701941970849 :: {'s': 'error', 'code': -300, 'message': ''}

1701942129812 :: history :: {'symbol': 'NSE:RELIANCE-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942130073 :: {'s': 'error', 'code': -300, 'message': ''}

1701942130584 :: history :: {'symbol': 'NSE:TCS-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942130770 :: {'s': 'error', 'code': -300, 'message': ''}

1701942131280 :: history :: {'symbol': 'NSE:HDFCBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942131461 :: {'s': 'error', 'code': -300, 'message': ''}

1701942131968 :: history :: {'symbol': 'NSE:ICICIBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942132188 :: {'s': 'error', 'code': -300, 'message': ''}

1701942132716 :: history :: {'symbol': 'NSE:HINDUNILVR-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942132929 :: {'s': 'error', 'code': -300, 'message': ''}

1701942133440 :: history :: {'symbol': 'NSE:INFY-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942133618 :: {'s': 'error', 'code': -300, 'message': ''}

1701942134127 :: history :: {'symbol': 'NSE:HDFC-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942134316 :: {'s': 'error', 'code': -300, 'message': 'Please provide a valid symbol'}

1701942134823 :: history :: {'symbol': 'NSE:ITC-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942135038 :: {'s': 'error', 'code': -300, 'message': ''}

1701942135567 :: history :: {'symbol': 'NSE:SBIN-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942135759 :: {'s': 'error', 'code': -300, 'message': ''}

1701942136268 :: history :: {'symbol': 'NSE:BHARTIARTL-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942136488 :: {'s': 'error', 'code': -300, 'message': ''}

1701942137016 :: history :: {'symbol': 'NSE:KOTAKBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942137228 :: {'s': 'error', 'code': -300, 'message': ''}

1701942137738 :: history :: {'symbol': 'NSE:BAJFINANCE-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942137971 :: {'s': 'error', 'code': -300, 'message': ''}

1701942138481 :: history :: {'symbol': 'NSE:LICI-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942138718 :: {'s': 'error', 'code': -300, 'message': ''}

1701942139228 :: history :: {'symbol': 'NSE:LT-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942139405 :: {'s': 'error', 'code': -300, 'message': ''}

1701942139914 :: history :: {'symbol': 'NSE:HCLTECH-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942140139 :: {'s': 'error', 'code': -300, 'message': ''}

1701942140667 :: history :: {'symbol': 'NSE:ASIANPAINT-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942140885 :: {'s': 'error', 'code': -300, 'message': ''}

1701942195063 :: history :: {'symbol': 'NSE:RELIANCE-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942195263 :: {'s': 'error', 'code': -300, 'message': ''}

1701942195770 :: history :: {'symbol': 'NSE:TCS-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942195964 :: {'s': 'error', 'code': -300, 'message': ''}

1701942196474 :: history :: {'symbol': 'NSE:HDFCBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942196660 :: {'s': 'error', 'code': -300, 'message': ''}

1701942197172 :: history :: {'symbol': 'NSE:ICICIBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942197358 :: {'s': 'error', 'code': -300, 'message': ''}

1701942197870 :: history :: {'symbol': 'NSE:HINDUNILVR-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942198060 :: {'s': 'error', 'code': -300, 'message': ''}

1701942198571 :: history :: {'symbol': 'NSE:INFY-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942198784 :: {'s': 'error', 'code': -300, 'message': ''}

1701942199297 :: history :: {'symbol': 'NSE:HDFC-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942199487 :: {'s': 'error', 'code': -300, 'message': 'Please provide a valid symbol'}

1701942200015 :: history :: {'symbol': 'NSE:ITC-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942200212 :: {'s': 'error', 'code': -300, 'message': ''}

1701942200722 :: history :: {'symbol': 'NSE:SBIN-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942200912 :: {'s': 'error', 'code': -300, 'message': ''}

1701942201423 :: history :: {'symbol': 'NSE:BHARTIARTL-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942201611 :: {'s': 'error', 'code': -300, 'message': ''}

1701942202122 :: history :: {'symbol': 'NSE:KOTAKBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942202305 :: {'s': 'error', 'code': -300, 'message': ''}

1701942202818 :: history :: {'symbol': 'NSE:BAJFINANCE-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942203078 :: {'s': 'error', 'code': -300, 'message': ''}

1701942203588 :: history :: {'symbol': 'NSE:LICI-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942203769 :: {'s': 'error', 'code': -300, 'message': ''}

1701942204282 :: history :: {'symbol': 'NSE:LT-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942204490 :: {'s': 'error', 'code': -300, 'message': ''}

1701942205018 :: history :: {'symbol': 'NSE:HCLTECH-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942205219 :: {'s': 'error', 'code': -300, 'message': ''}

1701942205730 :: history :: {'symbol': 'NSE:ASIANPAINT-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942205986 :: {'s': 'error', 'code': -300, 'message': ''}

1701942206513 :: history :: {'symbol': 'NSE:AXISBANK-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942206745 :: {'s': 'error', 'code': -300, 'message': ''}

1701942207269 :: history :: {'symbol': 'NSE:MARUTI-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942207472 :: {'s': 'error', 'code': -300, 'message': ''}

1701942207985 :: history :: {'symbol': 'NSE:SUNPHARMA-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942208174 :: {'s': 'error', 'code': -300, 'message': ''}

1701942208682 :: history :: {'symbol': 'NSE:TITAN-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942208914 :: {'s': 'error', 'code': -300, 'message': ''}

1701942209468 :: history :: {'symbol': 'NSE:DMART-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942209663 :: {'s': 'error', 'code': -300, 'message': ''}

1701942210172 :: history :: {'symbol': 'NSE:ULTRACEMCO-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942210361 :: {'s': 'error', 'code': -300, 'message': ''}

1701942210871 :: history :: {'symbol': 'NSE:BAJAJFINSV-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942211067 :: {'s': 'error', 'code': -300, 'message': ''}

1701942211580 :: history :: {'symbol': 'NSE:WIPRO-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942211807 :: {'s': 'error', 'code': -300, 'message': ''}

1701942212320 :: history :: {'symbol': 'NSE:ADANIENT-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942212529 :: {'s': 'error', 'code': -300, 'message': ''}

1701942213042 :: history :: {'symbol': 'NSE:ONGC-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942213218 :: {'s': 'error', 'code': -300, 'message': ''}

1701942213731 :: history :: {'symbol': 'NSE:NTPC-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942213913 :: {'s': 'error', 'code': -300, 'message': ''}

1701942214424 :: history :: {'symbol': 'NSE:JSWSTEEL-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942214606 :: {'s': 'error', 'code': -300, 'message': ''}

1701942215121 :: history :: {'symbol': 'NSE:POWERGRID-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942215314 :: {'s': 'error', 'code': -300, 'message': ''}

1701942216012 :: history :: {'symbol': 'NSE:M&M-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942216213 :: {'s': 'error', 'code': -300, 'message': ''}

1701942216722 :: history :: {'symbol': 'NSE:LTIM-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942216932 :: {'s': 'error', 'code': -300, 'message': ''}

1701942217444 :: history :: {'symbol': 'NSE:TATAMOTORS-EQ', 'resolution': 'D', 'date_format': '1', 'range_from': '2023-03-15', 'range_to': '2023-12-07', 'cont_flag': '1'} :: 1701942217627 :: {'s': 'error', 'code': -300, 'message': ''}

